from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
4579,4579,4,0,14480820,14480670
4579,4579,4,0,14480821,14480675
4579,4579,4,0,14480822,14480669
4579,4579,4,0,14480823,14480633
4579,4579,4,0,14480824,14480632
4579,4579,4,0,14480825,14480634
4579,4579,4,0,14480826,14480674
4579,4579,4,0,14480827,14480629
4579,4579,4,0,14480828,14480672
4579,4579,4,0,14480829,14480661
4579,4579,4,0,14480830,14480641
4579,4579,4,0,14480831,14480639
4579,4579,4,0,14480832,14480649
4579,4579,4,0,14480833,14480648
4579,4579,4,0,14480834,14480647
4579,4579,4,0,14480835,14480646
4579,4579,4,0,14480836,14480645
4579,4579,4,0,14480837,14480644
4579,4579,4,0,14480838,14480640
4579,4579,4,0,14480839,14480638
4579,4579,4,0,14480840,14480630
4579,4579,4,0,14480841,14480673
4579,4579,4,0,14480842,14480636
4579,4579,4,0,14480843,14480635
4579,4579,4,0,14480844,14480663
4579,4579,4,0,14480845,14480658
4579,4579,4,0,14480846,14480666
4579,4579,4,0,14480847,14480631
4579,4579,4,0,14480848,14480662
4579,4579,4,0,14480849,14480657
4579,4579,4,0,14480850,14480659
4579,4579,4,0,14480851,14480665
4579,4579,4,0,14480852,14480664
4579,4579,4,0,14480853,14480676
4579,4579,4,0,14480854,14480667
4579,4579,4,0,14480855,14480655
4579,4579,4,0,14480856,14480667
4579,4579,4,0,14480857,14480655
4579,4579,4,0,14480906,14480710
4579,4579,4,0,14480907,14480733
4579,4579,4,0,14480908,14480730
4579,4579,4,0,14480909,14480731
4579,4579,4,0,14480910,14480732
4579,4579,4,0,14480911,14480734
4579,4579,4,0,14480912,14480735
4579,4579,4,0,14480913,14480736
4579,4579,4,0,14480914,14480737
4579,4579,4,0,14480915,14480738
4579,4579,4,0,14480916,14480739
4579,4579,4,0,14480917,14480740
4579,4579,4,0,14480918,14480741
4579,4579,4,0,14480919,14480742
4579,4579,4,0,14480920,14480743
4579,4579,4,0,14480921,14480725
4579,4579,4,0,14480922,14480715
4579,4579,4,0,14480923,14480713
4579,4579,4,0,14480924,14480716
4579,4579,4,0,14480925,14480717
4579,4579,4,0,14480926,14480718
4579,4579,4,0,14480927,14480719
4579,4579,4,0,14480928,14480720
4579,4579,4,0,14480929,14480721
4579,4579,4,0,14480930,14480722
4579,4579,4,0,14480931,14480723
4579,4579,4,0,14480932,14480712
4579,4579,4,0,14480933,14480724
4579,4579,4,0,14480934,14480726
4579,4579,4,0,14480935,14480727
4579,4579,4,0,14480936,14480728
4579,4579,4,0,14480937,14480729
4579,4579,4,0,14480938,14480711
4579,4579,4,0,14480939,14480714
4579,4579,4,0,14480973,14480779
4579,4579,4,0,14480974,14480780
4579,4579,4,0,14480975,14480781
4579,4579,4,0,14480976,14480782
4579,4579,4,0,14480977,14480783
4579,4579,4,0,14480978,14480790
4579,4579,4,0,14480979,14480791
4579,4579,4,0,14480980,14480793
4579,4579,4,0,14480981,14480792
4579,4579,4,0,14480982,14480794
4579,4579,4,0,14480983,14480795
4579,4579,4,0,14480984,14480796
4579,4579,4,0,14480985,14480784
4579,4579,4,0,14480986,14480771
4579,4579,4,0,14480987,14480772
4579,4579,4,0,14480988,14480785
4579,4579,4,0,14480989,14480773
4579,4579,4,0,14480990,14480786
4579,4579,4,0,14480991,14480789
4579,4579,4,0,14480992,14480787
4579,4579,4,0,14480993,14480788
4579,4579,4,0,14480994,14480774
4579,4579,4,0,14480995,14480775
4579,4579,4,0,14480996,14480776
4579,4579,4,0,14480997,14480770
4579,4579,4,0,14480998,14480777
4579,4579,4,0,14480999,14480778
4579,4579,4,0,14481000,14480797
4599,4447,0,240,,
4599,4599,0,240,,
460,1522,0,240,,
460,1589,0,240,,
4608,4608,0,240,,
4629,4689,0,240,,
463,11014,2,300,,
463,11021,0,240,,
4640,4678,0,240,,
4642,12163,2,300,,
4644,4644,0,240,,
4644,4674,0,240,,
4647,4647,0,240,,
4647,4670,0,240,,
4652,4665,0,240,,
4654,4654,0,240,,
4654,4832,0,240,,
4656,11867,2,420,,
4656,4461,2,420,,
4656,4656,0,240,,
4660,11867,0,240,,
4660,4491,0,240,,
4674,4644,0,240,,
4674,4674,0,240,,
4722,10819,0,240,,
4722,10823,0,240,,
4734,8636,0,240,,
4750,10819,0,240,,
4750,10823,0,240,,
4756,10328,2,300,,
4756,4756,4,0,14481884,14481860
4756,4756,4,0,14481885,14481861
4756,4756,4,0,14481886,14481862
4756,4756,4,0,14481887,14481863
4756,4756,4,0,14481888,14481864
4756,4756,4,0,14481889,14481865
4756,4756,4,0,14481890,14481866
4756,4756,4,0,14481891,14481867
4756,4756,4,0,14481892,14481868
4756,4756,4,0,14481893,14481869
4756,4756,4,0,14481894,14481870
4756,4756,4,0,14481895,14481872
4756,4756,4,0,14481896,14481873
4756,4756,4,0,14481897,14481874
4756,4756,4,0,14481898,14481875
4756,4756,4,0,14481899,14481876
4756,4756,4,0,14481900,14481877
4756,4756,4,0,14481901,14481878
4756,4756,4,0,14481902,14481879
4756,4756,4,0,14481903,14481880
4756,4756,4,0,14481904,14481881
4756,4756,4,0,14481905,14481882
4756,4756,4,0,14481906,14481883
4756,4756,4,0,14521156,14521140
4756,4756,4,0,14521157,14521141
4756,4756,4,0,14521158,14521142
4756,4756,4,0,14521159,14521143
4756,4756,4,0,14521160,14521144
4756,4756,4,0,14521161,14521145
4756,4756,4,0,14521162,14521146
4756,4756,4,0,14521163,14521147
4756,4756,4,0,14521164,14521148
4756,4756,4,0,14521165,14521149
4756,4756,4,0,14521166,14521150
4756,4756,4,0,14521167,14521151
4756,4756,4,0,14521168,14521152
4756,4756,4,0,14521169,14521153
4756,4756,4,0,14521170,14521154
4756,4756,4,0,14521171,14521155
4756,4756,4,0,14521489,14521474
4756,4756,4,0,14521490,14521475
4756,4756,4,0,14521491,14521476
4756,4756,4,0,14521492,14521477
4756,4756,4,0,14521493,14521478
4756,4756,4,0,14521494,14521479
4756,4756,4,0,14521495,14521480
4756,4756,4,0,14521496,14521481
4756,4756,4,0,14521497,14521482
4756,4756,4,0,14521498,14521483
4756,4756,4,0,14521499,14521484
4756,4756,4,0,14521500,14521485
4756,4756,4,0,14521501,14521486
4756,4756,4,0,14521502,14521487
4756,4756,4,0,14521503,14521488
48,11563,2,300,,
48,98,0,240,,
4817,4817,4,0,14481973,14481995
4817,4817,4,0,14481974,14481996
4817,4817,4,0,14481975,14481997
4817,4817,4,0,14481976,14481998
4817,4817,4,0,14481977,14481999
4817,4817,4,0,14481978,14482000
4817,4817,4,0,14481979,14482001
4817,4817,4,0,14481980,14482003
4817,4817,4,0,14481981,14482002
4817,4817,4,0,14481982,14482004
4817,4817,4,0,14481983,14482005
4817,4817,4,0,14481984,14482006
4817,4817,4,0,14481985,14482007
4817,4817,4,0,14481986,14482008
4817,4817,4,0,14481987,14482009
4817,4817,4,0,14481988,14482010
4817,4817,4,0,14481989,14482011
4817,4817,4,0,14481990,14482012
4817,4817,4,0,14521172,14521188
4817,4817,4,0,14521173,14521189
4817,4817,4,0,14521174,14521190
4817,4817,4,0,14521175,14521191
4817,4817,4,0,14521176,14521192
4817,4817,4,0,14521177,14521193
4817,4817,4,0,14521178,14521194
4817,4817,4,0,14521179,14521195
4817,4817,4,0,14521180,14521196
4817,4817,4,0,14521181,14521197
4817,4817,4,0,14521182,14521198
4817,4817,4,0,14521183,14521199
4817,4817,4,0,14521184,14521200
4817,4817,4,0,14521185,14521201
4817,4817,4,0,14521186,14521202
4817,4817,4,0,14521187,14521203
4817,4817,4,0,14521504,14521518
4817,4817,4,0,14521505,14521519
4817,4817,4,0,14521506,14521520
4817,4817,4,0,14521507,14521521
4817,4817,4,0,14521508,14521522
4817,4817,4,0,14521509,14521523
4817,4817,4,0,14521510,14521524
4817,4817,4,0,14521511,14521525
4817,4817,4,0,14521512,14521526
4817,4817,4,0,14521513,14521527
4817,4817,4,0,14521514,14521528
4817,4817,4,0,14521515,14521529
4817,4817,4,0,14521516,14521530
4817,4817,4,0,14521517,14521531
4830,4061,2,300,,
4830,4830,0,240,,
4845,12939,2,420,,
4845,4845,0,240,,
4845,4939,0,240,,
4845,5093,0,240,,
4845,5230,0,240,,
4845,5244,0,240,,
4845,5553,0,240,,
4845,5997,0,240,,
4845,6080,0,240,,
4845,6455,0,240,,
485,12713,2,300,,
485,418,2,300,,
485,485,0,240,,
4879,405,2,480,,
4879,407,2,300,,
4879,542,2,360,,
4879,584,2,600,,
4881,10399,2,300,,
4881,11706,0,240,,
4881,4495,2,420,,
4881,4496,2,420,,
4881,4881,0,240,,
4881,8041,2,420,,
4881,9129,2,480,,
4881,97,2,360,,
4882,11272,2,420,,
4882,4882,0,240,,
4887,4887,0,240,,
4915,11826,2,360,,
4915,4849,2,300,,
4917,12939,2,300,,
4917,4846,2,300,,
4917,4917,0,240,,
4917,5093,2,420,,
4925,5567,2,360,,
4925,5615,0,240,,
4928,4928,0,240,,
4928,9961,0,240,,
4929,4929,0,240,,
4933,5567,0,240,,
4933,5615,0,240,,
4936,11121,0,240,,
4936,4922,2,300,,
4936,6081,2,300,,
4939,4845,0,240,,
4939,4939,0,240,,
4939,5093,0,240,,
4939,5230,0,240,,
4939,5244,0,240,,
4939,5553,0,240,,
4939,5997,0,240,,
4939,6080,0,240,,
4939,6455,0,240,,
4949,5019,0,240,,
4949,5074,0,240,,
4950,11627,2,600,,
4950,11630,2,420,,
4959,4959,0,240,,
4959,4974,0,240,,
4959,5133,0,240,,
4961,12794,2,300,,
4961,12943,2,300,,
4961,4961,0,240,,
4961,4962,0,240,,
4961,4972,0,240,,
4962,12794,2,300,,
4962,4961,0,240,,
4962,4962,0,240,,
4962,4972,0,240,,
4965,10896,2,300,,
4965,10897,2,300,,
497,442,2,360,,
497,497,0,240,,
497,676,2,300,,
497,955,2,600,,
4972,12943,2,300,,
4972,4961,0,240,,
4972,4962,0,240,,
4972,4972,0,240,,
498,441,2,300,,
4981,11630,2,480,,
4982,11627,2,480,,
4984,5019,0,240,,
4984,5074,0,240,,
5003,8615,2,360,,
5004,5009,2,300,,
5007,11895,0,240,,
5007,5007,0,240,,
5007,5007,4,0,14483942,14483920
5007,5007,4,0,14483943,14483922
5007,5007,4,0,14483945,14483924
5007,5007,4,0,14483947,14483927
5007,5007,4,0,14483948,14483929
5007,5007,4,0,14483949,14483921
5007,5007,4,0,14483950,14483928
5007,5007,4,0,14483951,14483919
5007,5007,4,0,14483952,14483918
5007,5007,4,0,14483954,14483916
5007,5007,4,0,14483957,14483923
5007,5007,4,0,14483959,14483926
5007,5007,4,0,14483961,14483917
5007,5007,4,0,14483964,14483930
5007,5007,4,0,14483965,14483925
5007,5007,4,0,14483966,14483936
5007,5007,4,0,14483992,14483971
5007,5007,4,0,14483994,14483987
5007,5007,4,0,14483995,14483976
5007,5007,4,0,14483996,14483985
5007,5007,4,0,14483997,14483988
5007,5007,4,0,14483999,14483978
5007,5007,4,0,14484000,14483973
5007,5007,4,0,14484005,14483974
5007,5007,4,0,14484006,14483983
5015,11628,2,480,,
5015,11629,2,480,,
5019,4949,0,240,,
5019,4984,0,240,,
5019,5019,0,240,,
5019,5074,0,240,,
5021,5104,0,240,,
5021,5140,0,240,,
5023,5256,2,420,,
5024,5024,0,240,,
5024,5068,2,300,,
5025,11127,2,300,,
5025,11130,2,300,,
5025,5025,0,240,,
5029,5029,0,240,,
503,1244,0,240,,
503,503,0,240,,
5034,5656,0,240,,
5034,5678,2,300,,
5037,5719,0,240,,
5037,5725,0,240,,
5039,5039,0,240,,
5040,5039,2,360,,
5040,5050,2,300,,
5040,5794,2,360,,
5040,8351,2,360,,
5042,12155,0,240,,
5042,12695,0,240,,
5042,12916,0,240,,
5042,5042,0,240,,
5042,6468,2,480,,
5042,8059,0,240,,
5052,5719,0,240,,
5052,5725,0,240,,
5055,5656,0,240,,
5055,5678,0,240,,
5059,11701,2,360,,
5065,12938,2,300,,
5065,12942,2,300,,
5065,5028,0,240,,
5065,5255,0,240,,
5066,5066,0,240,,
5067,11127,2,300,,
5067,11130,2,300,,
5067,5067,0,240,,
5069,5069,0,240,,
5069,5250,0,240,,
5072,5104,0,240,,
5072,5140,0,240,,
5074,4949,0,240,,
5074,4984,0,240,,
5077,11629,2,480,,
5104,5021,0,240,,
5104,5072,0,240,,
5111,5059,0,240,,
5117,5659,0,240,,
5117,5675,0,240,,
5119,5119,0,240,,
5119,5125,0,240,,
5119,5723,0,240,,
512,1244,2,600,,
5122,10880,0,240,,
5122,10881,2,300,,
5122,11764,0,240,,
5122,11882,0,240,,
5122,5045,0,240,,
5122,5122,0,240,,
5122,5262,0,240,,
5122,5494,0,240,,
5122,5667,0,240,,
5122,5768,0,240,,
5122,5769,0,240,,
5122,5793,0,240,,
5122,5891,0,240,,
5122,6467,0,240,,
5124,5124,0,240,,
5124,5721,2,300,,
5127,5659,0,240,,
5127,5675,0,240,,
5138,11128,0,240,,
5138,11129,0,240,,
5140,5021,0,240,,
5140,5072,0,240,,
5148,5148,0,240,,
5148,5252,0,240,,
5148,5890,2,120,,
5148,6458,0,240,,
5148,7639,2,120,,
5176,5188,0,240,,
5176,5900,0,240,,
5180,11664,2,480,,
5180,5180,0,240,,
5180,5183,2,360,,
5180,5815,2,360,,
5180,9720,0,240,,
5183,11664,2,300,,
5183,5180,2,240,,
5183,5183,0,240,,
5183,5815,2,300,,
5183,9720,2,480,,
5187,5187,0,240,,
5216,6727,2,120,,
5216,6736,2,120,,
5216,7468,0,240,,
5216,7591,2,120,,
5216,7635,0,240,,
5230,4845,0,240,,
5230,4939,0,240,,
5230,5093,0,240,,
5230,5244,0,240,,
5230,5553,0,240,,
5230,6080,0,240,,
5230,6455,0,240,,
5242,5218,2,360,,
5242,6728,0,240,,
5242,6738,0,240,,
5250,5069,2,300,,
5250,5250,0,240,,
5250,5256,0,240,,
5250,5869,0,240,,
5252,5148,0,240,,
5252,6458,2,120,,
5256,5069,0,240,,
5256,5250,0,240,,
5256,5256,0,240,,
5256,5869,0,240,,
5274,5419,0,240,,
5274,6060,2,300,,
5275,5275,0,240,,
5275,5419,2,360,,
5285,5285,0,240,,
5285,5410,0,240,,
5285,6113,0,240,,
5285,6478,0,240,,
5287,11592,2,360,,
5287,5287,0,240,,
5287,5805,0,240,,
5287,5826,0,240,,
5295,5919,0,240,,
5295,5960,0,240,,
5311,5311,0,240,,
5323,5323,0,240,,
5332,11331,2,300,,
5332,13056,2,300,,
5335,11754,2,360,,
5335,5381,2,300,,
5336,5336,0,240,,
5336,7100,2,300,,
5336,8989,2,600,,
5341,11775,0,240,,
5341,5365,0,240,,
5341,5376,0,240,,
5342,5364,0,240,,
5350,5350,0,240,,
5350,9412,2,360,,
5352,12173,2,300,,
5352,5352,0,240,,
5352,7095,0,240,,
5352,7166,0,240,,
5352,7207,0,240,,
5352,7214,0,240,,
5352,7259,0,240,,
5354,5354,0,240,,
5358,5346,2,300,,
5359,5359,0,240,,
5360,5345,0,240,,
5360,7150,2,360,,
5360,7169,2,300,,
5374,5374,0,240,,
5381,5381,0,240,,
5389,10671,0,240,,
5389,5325,0,240,,
5389,5389,0,240,,
5404,10163,2,420,,
5404,10642,0,240,,
5404,5404,0,240,,
5410,5285,0,240,,
5410,6113,2,300,,
5410,6478,0,240,,
542,4887,0,240,,
5428,5428,0,240,,
5431,5431,0,240,,
5431,5548,2,360,,
5431,6089,2,360,,
5435,5435,0,240,,
5436,11704,0,240,,
5436,5436,0,240,,
5436,5542,0,240,,
5436,6139,0,240,,
5436,6174,0,240,,
5436,6340,2,300,,
5436,8854,0,240,,
5437,5437,0,240,,
5445,5445,0,240,,
5446,5526,2,360,,
5446,5528,2,360,,
5448,5524,2,300,,
5448,6186,2,300,,
545,11403,2,300,,
545,218,2,360,,
545,329,2,300,,
545,545,0,240,,
545,9136,0,240,,
5456,11074,0,240,,
5456,5456,0,240,,
5456,5516,2,300,,
5456,6459,0,240,,
5458,5514,2,300,,
5458,5703,2,360,,
5463,5463,0,240,,
5463,5510,2,300,,
5463,5634,2,300,,
5463,5744,2,300,,
5464,11858,0,240,,
5464,11860,0,240,,
5464,11861,0,240,,
5464,5464,0,240,,
5464,5509,0,240,,
5464,5593,0,240,,
5464,5633,0,240,,
5464,5700,0,240,,
5464,5743,0,240,,
5464,6000,0,240,,
5464,6077,0,240,,
5474,11077,2,300,,
5474,11078,2,300,,
549,10966,0,240,,
549,10967,2,360,,
5494,10880,2,120,,
5494,11764,2,300,,
5494,11882,0,240,,
5494,5045,2,120,,
5494,5122,2,120,,
5494,5262,2,120,,
5494,5667,2,120,,
5494,5768,2,120,,
5494,5769,2,120,,
5494,5793,2,120,,
5494,6467,2,120,,
5498,11077,2,360,,
5498,11078,2,360,,
55,55,0,240,,
5505,5638,2,300,,
5505,5697,2,360,,
5507,5507,0,240,,
5509,11858,0,240,,
5509,11860,0,240,,
5509,11861,0,240,,
5509,12949,0,240,,
5509,5464,0,240,,
5509,5509,0,240,,
5509,5593,0,240,,
5509,5633,0,240,,
5509,5700,0,240,,
5509,5743,0,240,,
5509,6000,0,240,,
5509,6077,0,240,,
5514,5514,0,240,,
5516,11074,0,240,,
5516,6459,0,240,,
5528,5446,0,240,,
5528,5528,0,240,,
5531,6094,2,300,,
5532,5444,2,300,,
5533,9021,2,300,,
5535,11755,0,240,,
5535,5441,0,240,,
5538,5538,0,240,,
5539,5539,0,240,,
5540,6341,0,240,,
5542,11704,0,240,,
5542,13013,0,240,,
5542,5542,0,240,,
5542,6088,0,240,,
5542,6174,0,240,,
5542,6195,2,360,,
5542,6340,2,300,,
5543,11704,2,420,,
5543,13013,2,420,,
5543,5436,2,300,,
5543,5543,0,240,,
5543,6139,0,240,,
5543,6174,2,360,,
5543,6195,2,300,,
5543,6340,2,300,,
5543,8854,2,360,,
5547,5432,2,300,,
5547,5547,0,240,,
5547,6321,2,360,,
5553,4845,0,240,,
5553,4939,0,240,,
5553,5093,2,120,,
5553,5230,0,240,,
5553,5244,0,240,,
5553,5997,2,120,,
5553,6080,2,120,,
5553,6455,0,240,,
5555,5555,0,240,,
5557,12944,2,300,,
5557,12945,2,360,,
5557,5557,0,240,,
5557,5628,2,360,,
5557,5629,0,240,,
5561,11122,0,240,,
5561,5583,0,240,,
5567,4925,0,240,,
5567,4933,0,240,,
5583,11122,0,240,,
5583,5561,0,240,,
5583,5583,0,240,,
5583,5623,0,240,,
5585,5621,0,240,,
5585,6464,0,240,,
5588,5588,0,240,,
5591,5596,0,240,,
5591,5706,2,300,,
5591,6078,0,240,,
5593,11858,0,240,,
5593,11860,0,240,,
5593,11861,2,300,,
5593,12949,0,240,,
5593,5464,0,240,,
5593,5509,0,240,,
5593,5593,0,240,,
5593,5633,0,240,,
5593,5700,0,240,,
5593,5743,0,240,,
5593,6000,0,240,,
5593,6077,0,240,,
5596,5591,2,300,,
5596,5596,0,240,,
5596,6078,2,300,,
56,11016,0,240,,
56,114,0,240,,
5601,5621,0,240,,
5601,6464,0,240,,
561,12670,2,300,,
561,287,2,300,,
5615,4925,2,360,,
5615,4933,0,240,,
5621,5585,0,240,,
5621,5601,0,240,,
5623,11122,0,240,,
5623,5561,0,240,,
5623,5583,0,240,,
5623,5623,0,240,,
5628,12944,2,360,,
5628,12945,2,360,,
5628,5629,0,240,,
5629,12944,2,300,,
5629,5557,0,240,,
5629,5628,0,240,,
5631,5631,0,240,,
5633,11858,0,240,,
5633,11860,0,240,,
5633,11861,0,240,,
5633,12949,0,240,,
5633,5464,0,240,,
5633,5593,0,240,,
5633,5700,0,240,,
5633,5743,0,240,,
5633,6000,0,240,,
5633,6077,0,240,,
5637,5467,2,300,,
5641,5708,0,240,,
5641,5737,0,240,,
5644,5690,0,240,,
5644,6462,0,240,,
5651,11131,0,240,,
5651,11132,0,240,,
5656,5034,0,240,,
5656,5055,0,240,,
5659,5117,0,240,,
5659,5127,0,240,,
5661,5673,2,300,,
5661,5837,0,240,,
5664,5670,0,240,,
5664,5722,2,300,,
5665,5665,0,240,,
5665,5668,0,240,,
5666,5668,2,300,,
5675,5117,0,240,,
5675,5127,0,240,,
5678,5034,0,240,,
5678,5055,0,240,,
5683,11131,0,240,,
5683,11132,0,240,,
569,110,0,240,,
569,59,2,300,,
569,60,2,300,,
5693,5708,2,300,,
5693,5737,0,240,,
5697,5467,2,360,,
5700,11858,0,240,,
5700,11860,0,240,,
5700,11861,2,300,,
5700,12949,0,240,,
5700,5464,0,240,,
5700,5509,0,240,,
5700,5593,0,240,,
5700,5633,0,240,,
5700,5700,0,240,,
5700,5743,0,240,,
5700,6000,0,240,,
5700,6077,0,240,,
5706,6078,0,240,,
5708,5641,0,240,,
5708,5693,2,300,,
5715,11133,0,240,,
5715,11134,0,240,,
5719,5037,0,240,,
5719,5052,0,240,,
5725,5037,0,240,,
5725,5052,0,240,,
5729,11133,0,240,,
5729,11134,0,240,,
5737,5641,2,300,,
5737,5693,0,240,,
5741,5703,2,300,,
5743,5509,0,240,,
5761,5796,2,360,,
5762,13052,0,240,,
5762,6480,0,240,,
5769,10880,0,240,,
5769,10881,0,240,,
5769,11764,0,240,,
5769,11882,0,240,,
5769,5045,0,240,,
5769,5122,0,240,,
5769,5262,0,240,,
5769,5494,0,240,,
5769,5667,0,240,,
5769,5668,0,240,,
5769,5768,0,240,,
5769,5769,0,240,,
5769,5793,0,240,,
5769,5891,0,240,,
5769,6467,2,300,,
5769,8057,2,300,,
5769,8060,2,300,,
5776,13052,2,300,,
5777,5761,0,240,,
5777,5777,0,240,,
5781,11135,0,240,,
5781,5797,0,240,,
5792,5745,2,300,,
5792,5937,2,360,,
5797,11135,0,240,,
5797,5781,0,240,,
5797,5797,0,240,,
5801,5955,0,240,,
5801,6004,0,240,,
5803,5954,0,240,,
5803,6114,0,240,,
5805,5287,2,360,,
5811,5820,0,240,,
5811,8967,0,240,,
5813,11490,0,240,,
5813,5818,0,240,,
5813,5909,0,240,,
5815,11664,2,300,,
5815,5180,2,360,,
5815,5183,2,300,,
5815,5815,0,240,,
5815,9720,0,240,,
582,582,0,240,,
5826,11592,0,240,,
5826,5287,2,300,,
5826,5805,0,240,,
5826,5826,0,240,,
5828,5954,0,240,,
5828,6114,0,240,,
5830,5955,0,240,,
5830,6004,0,240,,
5834,5761,2,300,,
5834,5777,2,300,,
584,405,0,240,,
584,4887,2,480,,
584,542,2,540,,
584,584,0,240,,
5844,5844,0,240,,
5844,8056,2,300,,
5844,8061,2,300,,
5845,9929,2,300,,
585,11473,2,300,,
585,585,0,240,,
5854,10159,0,240,,
5860,5845,0,240,,
5860,5860,0,240,,
5860,9929,2,300,,
5862,5844,0,240,,
5869,5069,0,240,,
5890,10914,0,240,,
5890,5148,0,240,,
5890,5252,0,240,,
5890,7639,0,240,,
59,11113,2,300,,
59,322,2,300,,
59,569,2,300,,
5918,11137,0,240,,
5918,9452,0,240,,
5919,5295,0,240,,
5935,11907,2,300,,
5935,5938,2,300,,
5935,6015,2,300,,
5954,5803,0,240,,
5954,5828,0,240,,
5955,5801,0,240,,
5955,5830,0,240,,
596,596,0,240,,
5960,5295,0,240,,
5961,11137,0,240,,
5961,9452,0,240,,
5975,13018,0,240,,
5991,2410,0,240,,
5991,5991,0,240,,
5997,4845,0,240,,
5997,4939,0,240,,
5997,5093,0,240,,
5997,5230,0,240,,
5997,5244,0,240,,
5997,5553,0,240,,
5997,6080,0,240,,
5997,6455,0,240,,
60,110,0,240,,
60,11113,0,240,,
60,569,0,240,,
60,60,0,240,,
6004,5801,0,240,,
6004,5830,0,240,,
6006,6006,0,240,,
6006,6068,2,300,,
6006,6470,2,300,,
6006,6479,2,300,,
6019,11123,0,240,,
6019,11124,0,240,,
6038,10189,2,360,,
6039,10189,0,240,,
6039,10701,2,360,,
6039,6038,2,360,,
604,10481,0,240,,
6051,11075,0,240,,
6051,11076,0,240,,
606,607,2,360,,
6068,6006,2,300,,
6068,6470,0,240,,
6068,6479,0,240,,
6073,11123,0,240,,
6073,11124,0,240,,
6077,11858,0,240,,
6077,11860,0,240,,
6077,5464,0,240,,
6077,5509,0,240,,
6077,5633,0,240,,
6077,5700,0,240,,
6077,5743,0,240,,
6080,4845,0,240,,
6080,4939,0,240,,
6080,5093,0,240,,
6080,5244,0,240,,
6080,5553,0,240,,
6080,6080,0,240,,
6080,6455,0,240,,
6086,2409,0,240,,
6086,6086,0,240,,
6088,11704,2,360,,
6088,13013,2,420,,
6088,5436,2,240,,
6088,5542,2,300,,
6088,5543,2,360,,
6088,6088,0,240,,
6088,6174,2,300,,
6088,6195,0,240,,
6088,6340,0,240,,
6088,8854,2,300,,
6094,6094,0,240,,
6095,12395,2,300,,
61,61,0,240,,
6103,12260,2,300,,
6103,6103,0,240,,
6103,6126,2,360,,
6107,11905,0,240,,
6107,6107,0,240,,
6107,6120,0,240,,
6113,5285,0,240,,
6113,5410,0,240,,
6113,6478,0,240,,
6114,5803,0,240,,
6114,5828,0,240,,
6116,5925,0,240,,
6116,6111,0,240,,
6116,6116,0,240,,
6124,6028,0,240,,
6124,6053,0,240,,
6124,6124,0,240,,
613,1,2,300,,
613,613,4,0,14451547,14450767
613,613,4,0,14451548,14450769
613,613,4,0,14451549,14450768
613,613,4,0,14451550,14450789
613,613,4,0,14451551,14450872
613,613,4,0,14451552,14450822
613,613,4,0,14451553,14450876
613,613,4,0,14451554,14450771
613,613,4,0,14451555,14450807
613,613,4,0,14451556,14450817
613,613,4,0,14451557,14450844
613,613,4,0,14451558,14450846
613,613,4,0,14451559,14450845
613,613,4,0,14451560,14450847
613,613,4,0,14451561,14450839
613,613,4,0,14451562,14450840
613,613,4,0,14451563,14450813
613,613,4,0,14451564,14450781
613,613,4,0,14451565,14450878
613,613,4,0,14451566,14450829
613,613,4,0,14451567,14450867
613,613,4,0,14451568,14450801
613,613,4,0,14451569,14450809
613,613,4,0,14451570,14450835
613,613,4,0,14451571,14450818
613,613,4,0,14451572,14450798
613,613,4,0,14451573,14450790
613,613,4,0,14451574,14450778
613,613,4,0,14451575,14450827
613,613,4,0,14451576,14450854
613,613,4,0,14451577,14450783
613,613,4,0,14451578,14450819
613,613,4,0,14451579,14450852
613,613,4,0,14451580,14450820
613,613,4,0,14451581,14450773
613,613,4,0,14451582,14450830
613,613,4,0,14451583,14450791
613,613,4,0,14451584,14450776
613,613,4,0,14451585,14450853
613,613,4,0,14451586,14450860
613,613,4,0,14451587,14450824
613,613,4,0,14451588,14450866
613,613,4,0,14451589,14450812
613,613,4,0,14451590,14450772
613,613,4,0,14451591,14450849
613,613,4,0,14451592,14450848
613,613,4,0,14451593,14450850
613,613,4,0,14451594,14450816
613,613,4,0,14451595,14450815
613,613,4,0,14451596,14450777
613,613,4,0,14451597,14450802
613,613,4,0,14451598,14450834
613,613,4,0,14451599,14450774
613,613,4,0,14451600,14450775
613,613,4,0,14451601,14450873
613,613,4,0,14451602,14450857
613,613,4,0,14451603,14450787
613,613,4,0,14451604,14450793
613,613,4,0,14451605,14450865
613,613,4,0,14451606,14450826
613,613,4,0,14451607,14450786
613,613,4,0,14451608,14450856
613,613,4,0,14451609,14450870
613,613,4,0,14451610,14450779
613,613,4,0,14451611,14450838
613,613,4,0,14451612,14450805
613,613,4,0,14451613,14450792
613,613,4,0,14451614,14450788
613,613,4,0,14451615,14450794
613,613,4,0,14451616,14450831
613,613,4,0,14451617,14450806
613,613,4,0,14451618,14450864
613,613,4,0,14451619,14450770
613,613,4,0,14451620,14450883
613,613,4,0,14451621,14450804
613,613,4,0,14451622,14450825
613,613,4,0,14451623,14450859
613,613,4,0,14451624,14450879
613,613,4,0,14451625,14450795
613,613,4,0,14451626,14450836
613,613,4,0,14451627,14450782
613,613,4,0,14451628,14450823
613,613,4,0,14451629,14450797
613,613,4,0,14451630,14450877
