route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6819,2,14491495,373 Guildford,,0,2134492,301458,0,1
6819,2,14491496,373 Guildford,,0,2134493,301458,0,1
6819,2,14491497,373 Guildford,,0,2134495,301458,0,1
6819,2,14491498,373 Guildford,,0,2134491,301458,0,1
6819,2,14491499,373 Guildford,,0,2134494,301458,0,1
6819,2,14491500,373 Guildford,,0,2134493,301458,0,1
6819,2,14491501,373 Guildford,,0,2134496,301458,0,1
6819,2,14491502,373 Guildford,,0,2134492,301458,0,1
6819,2,14491503,373 Guildford,,0,2134495,301458,0,1
6819,2,14491504,373 Guildford,,0,2134491,301458,0,1
6819,2,14491505,373 Guildford,,0,2134494,301458,0,1
6819,2,14491506,373 Guildford,,0,2134493,301458,0,1
6819,2,14491507,373 Guildford,,0,2134496,301458,0,1
6819,2,14491508,373 Guildford,,0,2134492,301458,0,1
6819,2,14491509,373 Guildford,,0,2134495,301458,0,1
6819,2,14491510,373 Guildford,,0,2134491,301458,0,1
6819,2,14491511,373 Guildford,,0,2134494,301458,0,1
6819,2,14491512,373 Guildford,,0,2134493,301458,0,1
6819,2,14491513,373 Guildford,,0,2134496,301458,0,1
6819,2,14491514,373 Guildford,,0,2134494,301458,0,1
6819,2,14491515,373 Guildford,,0,2134495,301458,0,1
6819,2,14491516,373 Guildford,,0,2134496,301458,0,1
6819,2,14491517,373 Guildford,,0,2134494,301458,0,1
6819,2,14491518,373 Guildford,,0,2134495,301458,0,1
6819,2,14491519,373 Guildford,,0,2134496,301458,0,1
6819,2,14491520,373 Guildford,,0,2134494,301458,0,1
6819,2,14491521,373 Guildford,,0,2134496,301458,0,1
6819,2,14491522,373 Guildford,,0,2134495,301458,0,1
6819,2,14491523,373 Guildford,,0,2134494,301458,0,1
6819,2,14491524,373 Guildford,,0,2134496,301458,0,1
6819,2,14491525,373 Guildford,,0,2134495,301458,0,1
6819,2,14491526,373 Guildford,,0,2134494,301458,0,1
6819,2,14491527,373 Guildford,,0,2134496,301458,0,1
6819,2,14491528,373 Guildford,,0,2134495,301458,0,1
6819,2,14491529,373 Guildford,,0,2134493,301458,0,1
6819,2,14491530,373 Guildford,,0,2134495,301458,0,1
6819,2,14491531,373 Guildford,,0,2134492,301458,0,1
6819,2,14491532,373 Guildford,,0,2134495,301458,0,1
6819,2,14491533,373 Guildford,,0,2134494,301458,0,1
6819,2,14491534,373 Guildford,,0,2134492,301458,0,1
6819,2,14491535,373 Guildford,,0,2134491,301458,0,1
6819,2,14491536,373 Guildford,,0,2134493,301458,0,1
6819,2,14491537,373 Guildford,,0,2134492,301458,0,1
6819,2,14491538,373 Guildford,,0,2134491,301458,0,1
6819,2,14491539,373 Guildford,,0,2134493,301458,0,1
6819,2,14491540,373 Guildford,,0,2134492,301458,0,1
6819,2,14491541,373 Guildford,,0,2134491,301458,0,1
6819,2,14491542,373 Guildford,,0,2134492,301458,0,1
6819,2,14491543,373 Guildford,,0,2134491,301458,0,1
6819,2,14491544,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491545,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491546,373 Surrey Central Station,,1,2134493,301460,0,1
6819,2,14491547,373 Surrey Central Station,,1,2134491,301460,0,1
6819,2,14491548,373 Surrey Central Station,,1,2134492,301460,0,1
6819,2,14491549,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491550,373 Surrey Central Station,,1,2134495,301460,0,1
6819,2,14491551,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491552,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491553,373 Surrey Central Station,,1,2134495,301460,0,1
6819,2,14491554,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491555,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491556,373 Surrey Central Station,,1,2134495,301460,0,1
6819,2,14491557,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491558,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491559,373 Surrey Central Station,,1,2134495,301460,0,1
6819,2,14491560,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491561,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491562,373 Surrey Central Station,,1,2134495,301460,0,1
6819,2,14491563,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491564,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491565,373 Surrey Central Station,,1,2134495,301460,0,1
6819,2,14491566,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491567,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491568,373 Surrey Central Station,,1,2134495,301460,0,1
6819,2,14491569,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491570,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491571,373 Surrey Central Station,,1,2134495,301460,0,1
6819,2,14491572,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491573,373 Surrey Central Station,,1,2134494,301460,0,1
6819,2,14491574,373 Surrey Central Station,,1,2134496,301460,0,1
6819,2,14491575,373 Surrey Central Station,,1,2134493,301460,0,1
6819,2,14491576,373 Surrey Central Station,,1,2134492,301460,0,1
6819,2,14491577,373 Surrey Central Station,,1,2134491,301460,0,1
6819,2,14491578,373 Surrey Central Station,,1,2134493,301460,0,1
6819,2,14491579,373 Surrey Central Station,,1,2134492,301460,0,1
6819,2,14491580,373 Surrey Central Station,,1,2134491,301460,0,1
6819,2,14491581,373 Surrey Central Station,,1,2134493,301460,0,1
6819,2,14491582,373 Surrey Central Station,,1,2134492,301460,0,1
6819,2,14491583,373 Surrey Central Station,,1,2134491,301460,0,1
6819,2,14491584,373 Surrey Central Station,,1,2134493,301460,0,1
6819,2,14491585,373 Surrey Central Station,,1,2134492,301460,0,1
6819,2,14491586,373 Surrey Central Station,,1,2134495,301460,0,1
6819,2,14491587,373 Surrey Central Station,,1,2134491,301460,0,1
6819,2,14491588,373 Surrey Central Station,,1,2134493,301460,0,1
6819,2,14491589,373 Surrey Central Station,,1,2134492,301460,0,1
6819,2,14491590,373 Surrey Central Station,,1,2134491,301460,0,1
6819,2,14491591,373 Surrey Central Station,,1,2134493,301460,0,1
6819,2,14491592,373 Surrey Central Station,,1,2134492,301460,0,1
6819,2,14491593,373 Surrey Central Station,,1,2134491,301460,0,1
6819,2,14491594,373 Surrey Central Station,,1,2134493,301460,0,1
6819,3,14491595,373 Guildford,,0,2134497,301458,0,1
6819,3,14491596,373 Guildford,,0,2134499,301458,0,1
6819,3,14491597,373 Guildford,,0,2134501,301458,0,1
6819,3,14491598,373 Guildford,,0,2134497,301458,0,1
6819,3,14491599,373 Guildford,,0,2134499,301458,0,1
6819,3,14491600,373 Guildford,,0,2134498,301458,0,1
6819,3,14491601,373 Guildford,,0,2134497,301458,0,1
6819,3,14491602,373 Guildford,,0,2134500,301458,0,1
6819,3,14491603,373 Guildford,,0,2134501,301458,0,1
6819,3,14491604,373 Guildford,,0,2134497,301458,0,1
6819,3,14491605,373 Guildford,,0,2134499,301458,0,1
6819,3,14491606,373 Guildford,,0,2134501,301458,0,1
6819,3,14491607,373 Guildford,,0,2134498,301458,0,1
6819,3,14491608,373 Guildford,,0,2134500,301458,0,1
6819,3,14491609,373 Guildford,,0,2134498,301458,0,1
6819,3,14491610,373 Guildford,,0,2134499,301458,0,1
6819,3,14491611,373 Guildford,,0,2134501,301458,0,1
6819,3,14491612,373 Guildford,,0,2134498,301458,0,1
6819,3,14491613,373 Guildford,,0,2134481,301458,0,1
6819,3,14491614,373 Guildford,,0,2134500,301458,0,1
6819,3,14491615,373 Guildford,,0,2134497,301458,0,1
6819,3,14491616,373 Guildford,,0,2134499,301458,0,1
6819,3,14491617,373 Guildford,,0,2134501,301458,0,1
6819,3,14491618,373 Guildford,,0,2134498,301458,0,1
6819,3,14491619,373 Guildford,,0,2134499,301458,0,1
6819,3,14491620,373 Guildford,,0,2134499,301458,0,1
6819,3,14491621,373 Guildford,,0,2134501,301458,0,1
6819,3,14491622,373 Guildford,,0,2134481,301458,0,1
6819,3,14491623,373 Guildford,,0,2134497,301458,0,1
6819,3,14491624,373 Guildford,,0,2134501,301458,0,1
6819,3,14491625,373 Guildford,,0,2134481,301458,0,1
6819,3,14491626,373 Guildford,,0,2134497,301458,0,1
6819,3,14491627,373 Guildford,,0,2134501,301458,0,1
6819,3,14491628,373 Guildford,,0,2134498,301458,0,1
6819,3,14491629,373 Guildford,,0,2134501,301458,0,1
6819,3,14491630,373 Guildford,,0,2134499,301458,0,1
6819,3,14491631,373 Guildford,,0,2134498,301458,0,1
6819,3,14491632,373 Guildford,,0,2134500,301458,0,1
6819,3,14491633,373 Guildford,,0,2134497,301458,0,1
6819,3,14491634,373 Guildford,,0,2134500,301458,0,1
6819,3,14491635,373 Guildford,,0,2134499,301458,0,1
6819,3,14491636,373 Guildford,,0,2134498,301458,0,1
6819,3,14491637,373 Guildford,,0,2134498,301458,0,1
6819,3,14491638,373 Guildford,,0,2134497,301458,0,1
6819,3,14491639,373 Surrey Central Station,,1,2134497,301460,0,1
6819,3,14491640,373 Surrey Central Station,,1,2134499,301460,0,1
6819,3,14491641,373 Surrey Central Station,,1,2134498,301460,0,1
6819,3,14491642,373 Surrey Central Station,,1,2134497,301460,0,1
6819,3,14491643,373 Surrey Central Station,,1,2134501,301460,0,1
6819,3,14491644,373 Surrey Central Station,,1,2134498,301460,0,1
6819,3,14491645,373 Surrey Central Station,,1,2134499,301460,0,1
6819,3,14491646,373 Surrey Central Station,,1,2134500,301460,0,1
6819,3,14491647,373 Surrey Central Station,,1,2134498,301460,0,1
6819,3,14491648,373 Surrey Central Station,,1,2134497,301460,0,1
6819,3,14491649,373 Surrey Central Station,,1,2134500,301460,0,1
6819,3,14491650,373 Surrey Central Station,,1,2134501,301460,0,1
6819,3,14491651,373 Surrey Central Station,,1,2134497,301460,0,1
6819,3,14491652,373 Surrey Central Station,,1,2134500,301460,0,1
6819,3,14491653,373 Surrey Central Station,,1,2134501,301460,0,1
6819,3,14491654,373 Surrey Central Station,,1,2134499,301460,0,1
6819,3,14491655,373 Surrey Central Station,,1,2134501,301460,0,1
6819,3,14491656,373 Surrey Central Station,,1,2134498,301460,0,1
6819,3,14491657,373 Surrey Central Station,,1,2134481,301460,0,1
6819,3,14491658,373 Surrey Central Station,,1,2134500,301460,0,1
6819,3,14491659,373 Surrey Central Station,,1,2134497,301460,0,1
6819,3,14491660,373 Surrey Central Station,,1,2134499,301460,0,1
6819,3,14491661,373 Surrey Central Station,,1,2134501,301460,0,1
6819,3,14491662,373 Surrey Central Station,,1,2134498,301460,0,1
6819,3,14491663,373 Surrey Central Station,,1,2134499,301460,0,1
6819,3,14491664,373 Surrey Central Station,,1,2134501,301460,0,1
6819,3,14491665,373 Surrey Central Station,,1,2134499,301460,0,1
6819,3,14491666,373 Surrey Central Station,,1,2134498,301460,0,1
6819,3,14491667,373 Surrey Central Station,,1,2134481,301460,0,1
6819,3,14491668,373 Surrey Central Station,,1,2134497,301460,0,1
6819,3,14491669,373 Surrey Central Station,,1,2134501,301460,0,1
6819,3,14491670,373 Surrey Central Station,,1,2134481,301460,0,1
6819,3,14491671,373 Surrey Central Station,,1,2134497,301460,0,1
6819,3,14491672,373 Surrey Central Station,,1,2134498,301460,0,1
6819,3,14491673,373 Surrey Central Station,,1,2134501,301460,0,1
6819,3,14491674,373 Surrey Central Station,,1,2134499,301460,0,1
6819,3,14491675,373 Surrey Central Station,,1,2134497,301460,0,1
6819,3,14491676,373 Surrey Central Station,,1,2134501,301460,0,1
6819,3,14491677,373 Surrey Central Station,,1,2134499,301460,0,1
6819,3,14491678,373 Surrey Central Station,,1,2134498,301460,0,1
6819,3,14491679,373 Surrey Central Station,,1,2134497,301460,0,1
6819,3,14491680,373 Surrey Central Station,,1,2134500,301460,0,1
6819,3,14491681,373 Surrey Central Station,,1,2134499,301460,0,1
6819,3,14491682,373 Surrey Central Station,,1,2134498,301460,0,1
7321,1,14491683,375 152 Street/To Guildford,,0,2152535,301462,0,1
7321,1,14491684,375 152 Street/To Guildford,,0,2134279,301462,0,1
7321,1,14491685,375 152 Street/To Guildford,,0,2136314,301462,0,1
7321,1,14491686,375 152 Street/To Guildford,,0,2152523,301462,0,1
7321,1,14491687,375 152 Street/To Guildford,,0,2134280,301462,0,1
7321,1,14491688,375 152 Street/To Guildford,,0,2152509,301462,0,1
7321,1,14491689,375 152 Street/To Guildford,,0,2152523,301462,0,1
7321,1,14491690,375 152 Street/To Guildford,,0,2152533,301462,0,1
7321,1,14491691,375 152 Street/To Guildford,,0,2152494,301462,0,1
7321,1,14491692,375 152 Street/To Guildford,,0,2152588,301462,0,1
7321,1,14491693,375 152 Street/To Guildford,,0,2133854,301462,0,1
7321,1,14491694,375 152 Street/To Guildford,,0,2152509,301462,0,1
7321,1,14491695,375 152 Street/To Guildford,,0,2152533,301462,0,1
7321,1,14491696,375 152 Street/To Guildford,,0,2152518,301462,0,1
7321,1,14491697,375 152 Street/To Guildford,,0,2152527,301462,0,1
7321,1,14491698,375 152 Street/To Guildford,,0,2152509,301462,0,1
7321,1,14491699,375 152 Street/To Guildford,,0,2152533,301462,0,1
7321,1,14491700,375 152 Street/To Guildford,,0,2152518,301462,0,1
7321,1,14491701,375 152 Street/To Guildford,,0,2152527,301462,0,1
7321,1,14491702,375 152 Street/To Guildford,,0,2152632,301462,0,1
7321,1,14491703,375 152 Street/To Guildford,,0,2152533,301462,0,1
7321,1,14491704,375 152 Street/To Guildford,,0,2152518,301462,0,1
7321,1,14491705,375 152 Street/To Guildford,,0,2152523,301462,0,1
7321,1,14491706,375 152 Street/To Guildford,,0,2152473,301462,0,1
7321,1,14491707,375 152 Street/To Guildford,,0,2152518,301462,0,1
7321,1,14491708,375 152 Street/To Guildford,,0,2136986,301462,0,1
7321,1,14491709,375 152 Street/To Guildford,,0,2152535,301462,0,1
7321,1,14491710,375 152 Street/To Guildford,,0,2136986,301462,0,1
7321,1,14491711,375 152 Street/To White Rock South,,1,2134502,301463,0,1
7321,1,14491712,375 152 Street/To White Rock South,,1,2133854,301463,0,1
7321,1,14491713,375 152 Street/To White Rock South,,1,2152518,301463,0,1
7321,1,14491714,375 152 Street/To White Rock South,,1,2152495,301463,0,1
7321,1,14491715,375 152 Street/To White Rock South,,1,2136314,301463,0,1
7321,1,14491716,375 152 Street/To White Rock South,,1,2152523,301463,0,1
7321,1,14491717,375 152 Street/To White Rock South,,1,2134280,301463,0,1
7321,1,14491718,375 152 Street/To White Rock South,,1,2152509,301463,0,1
7321,1,14491719,375 152 Street/To White Rock South,,1,2152523,301463,0,1
7321,1,14491720,375 152 Street/To White Rock South,,1,2136986,301463,0,1
7321,1,14491721,375 152 Street/To White Rock South,,1,2152535,301463,0,1
7321,1,14491722,375 152 Street/To White Rock South,,1,2136986,301463,0,1
7321,1,14491723,375 152 Street/To White Rock South,,1,2152535,301463,0,1
7321,1,14491724,375 152 Street/To White Rock South,,1,2134279,301463,0,1
7321,1,14491725,375 152 Street/To White Rock South,,1,2152509,301463,0,1
7321,1,14491726,375 152 Street/To White Rock South,,1,2152533,301463,0,1
7321,1,14491727,375 152 Street/To White Rock South,,1,2152518,301463,0,1
7321,1,14491728,375 152 Street/To White Rock South,,1,2152527,301463,0,1
7321,1,14491729,375 152 Street/To White Rock South,,1,2152509,301463,0,1
7321,1,14491730,375 152 Street/To White Rock South,,1,2152533,301463,0,1
7321,1,14491731,375 152 Street/To White Rock South,,1,2152518,301463,0,1
7321,1,14491732,375 152 Street/To White Rock South,,1,2152527,301463,0,1
7321,1,14491733,375 152 Street/To White Rock South,,1,2152632,301463,0,1
7321,1,14491734,375 152 Street/To White Rock South,,1,2152533,301463,0,1
7321,1,14491735,375 152 Street/To White Rock South,,1,2152518,301463,0,1
7321,1,14491736,375 152 Street/To White Rock South,,1,2152523,301463,0,1
7321,1,14491737,375 152 Street/To White Rock South,,1,2152533,301463,0,1
7321,1,14491738,375 152 Street/To White Rock South,,1,2152527,301463,0,1
7321,1,14491739,375 152 Street/To White Rock South,,1,2152473,301463,0,1
7321,1,14491740,375 152 Street/To White Rock South,,1,2152533,301463,0,1
7321,2,14491741,375 152 Street/To Guildford,,0,2134201,301462,0,1
7321,2,14491742,375 152 Street/To Guildford,,0,2134199,301462,0,1
7321,2,14491743,375 152 Street/To Guildford,,0,2134198,301462,0,1
7321,2,14491744,375 152 Street/To Guildford,,0,2134006,301462,0,1
7321,2,14491745,375 152 Street/To Guildford,,0,2134200,301462,0,1
7321,2,14491746,375 152 Street/To Guildford,,0,2134205,301462,0,1
7321,2,14491747,375 152 Street/To Guildford,,0,2134166,301462,0,1
7321,2,14491748,375 152 Street/To Guildford,,0,2134198,301462,0,1
7321,2,14491749,375 152 Street/To Guildford,,0,2134202,301462,0,1
7321,2,14491750,375 152 Street/To Guildford,,0,2134201,301462,0,1
7321,2,14491751,375 152 Street/To Guildford,,0,2134202,301462,0,1
7321,2,14491752,375 152 Street/To Guildford,,0,2134210,301462,0,1
7321,2,14491753,375 152 Street/To Guildford,,0,2134178,301462,0,1
7321,2,14491754,375 152 Street/To Guildford,,0,2134209,301462,0,1
7321,2,14491755,375 152 Street/To Guildford,,0,2134201,301462,0,1
7321,2,14491756,375 152 Street/To Guildford,,0,2134202,301462,0,1
7321,2,14491757,375 152 Street/To Guildford,,0,2134208,301462,0,1
7321,2,14491758,375 152 Street/To Guildford,,0,2134178,301462,0,1
7321,2,14491759,375 152 Street/To Guildford,,0,2134209,301462,0,1
7321,2,14491760,375 152 Street/To Guildford,,0,2134202,301462,0,1
7321,2,14491761,375 152 Street/To Guildford,,0,2134204,301462,0,1
7321,2,14491762,375 152 Street/To Guildford,,0,2134208,301462,0,1
7321,2,14491763,375 152 Street/To Guildford,,0,2134207,301462,0,1
7321,2,14491764,375 152 Street/To Guildford,,0,2134199,301462,0,1
7321,2,14491765,375 152 Street/To Guildford,,0,2134198,301462,0,1
7321,2,14491766,375 152 Street/To Guildford,,0,2134006,301462,0,1
7321,2,14491767,375 152 Street/To Guildford,,0,2134200,301462,0,1
7321,2,14491768,375 152 Street/To Guildford,,0,2134212,301462,0,1
7321,2,14491769,375 152 Street/To Guildford,,0,2134199,301462,0,1
7321,2,14491770,375 152 Street/To Guildford,,0,2134205,301462,0,1
7321,2,14491771,375 152 Street/To Guildford,,0,2134208,301462,0,1
7321,2,14491772,375 152 Street/To Guildford,,0,2134206,301462,0,1
7321,2,14491773,375 152 Street/To Guildford,,0,2134207,301462,0,1
7321,2,14491774,375 152 Street/To Guildford,,0,2134204,301462,0,1
7321,2,14491775,375 152 Street/To Guildford,,0,2134205,301462,0,1
7321,2,14491776,375 152 Street/To Guildford,,0,2134204,301462,0,1
7321,2,14491777,375 152 Street/To Guildford,,0,2136525,301462,0,1
7321,2,14491778,375 152 Street/To White Rock South,,1,2134199,301463,0,1
7321,2,14491779,375 152 Street/To White Rock South,,1,2134198,301463,0,1
7321,2,14491780,375 152 Street/To White Rock South,,1,2134006,301463,0,1
7321,2,14491781,375 152 Street/To White Rock South,,1,2134204,301463,0,1
7321,2,14491782,375 152 Street/To White Rock South,,1,2134199,301463,0,1
7321,2,14491783,375 152 Street/To White Rock South,,1,2134198,301463,0,1
7321,2,14491784,375 152 Street/To White Rock South,,1,2134202,301463,0,1
7321,2,14491785,375 152 Street/To White Rock South,,1,2134201,301463,0,1
7321,2,14491786,375 152 Street/To White Rock South,,1,2134202,301463,0,1
7321,2,14491787,375 152 Street/To White Rock South,,1,2134210,301463,0,1
7321,2,14491788,375 152 Street/To White Rock South,,1,2134198,301463,0,1
7321,2,14491789,375 152 Street/To White Rock South,,1,2134199,301463,0,1
7321,2,14491790,375 152 Street/To White Rock South,,1,2134178,301463,0,1
7321,2,14491791,375 152 Street/To White Rock South,,1,2134209,301463,0,1
7321,2,14491792,375 152 Street/To White Rock South,,1,2134201,301463,0,1
7321,2,14491793,375 152 Street/To White Rock South,,1,2134202,301463,0,1
7321,2,14491794,375 152 Street/To White Rock South,,1,2134178,301463,0,1
7321,2,14491795,375 152 Street/To White Rock South,,1,2134209,301463,0,1
7321,2,14491796,375 152 Street/To White Rock South,,1,2134200,301463,0,1
7321,2,14491797,375 152 Street/To White Rock South,,1,2134201,301463,0,1
7321,2,14491798,375 152 Street/To White Rock South,,1,2134205,301463,0,1
7321,2,14491799,375 152 Street/To White Rock South,,1,2134202,301463,0,1
7321,2,14491800,375 152 Street/To White Rock South,,1,2134204,301463,0,1
7321,2,14491801,375 152 Street/To White Rock South,,1,2134200,301463,0,1
7321,2,14491802,375 152 Street/To White Rock South,,1,2134212,301463,0,1
7321,2,14491803,375 152 Street/To White Rock South,,1,2134199,301463,0,1
7321,2,14491804,375 152 Street/To White Rock South,,1,2134198,301463,0,1
7321,2,14491805,375 152 Street/To White Rock South,,1,2134006,301463,0,1
7321,2,14491806,375 152 Street/To White Rock South,,1,2133996,301463,0,1
7321,2,14491807,375 152 Street/To White Rock South,,1,2134207,301463,0,1
7321,2,14491808,375 152 Street/To White Rock South,,1,2134205,301463,0,1
7321,2,14491809,375 152 Street/To White Rock South,,1,2134208,301463,0,1
7321,2,14491810,375 152 Street/To White Rock South,,1,2134206,301463,0,1
7321,2,14491811,375 152 Street/To White Rock South,,1,2134207,301463,0,1
7321,2,14491812,375 152 Street/To White Rock South,,1,2134204,301463,0,1
7321,2,14491813,375 152 Street/To White Rock South,,1,2134205,301463,0,1
7321,2,14491814,375 152 Street/To White Rock South,,1,2136525,301463,0,1
7321,2,14491815,375 152 Street/To White Rock South,,1,2134208,301463,0,1
7321,3,14491816,375 152 Street/To Guildford,,0,2134291,301462,0,1
7321,3,14491817,375 152 Street/To Guildford,,0,2134298,301462,0,1
7321,3,14491818,375 152 Street/To Guildford,,0,2134295,301462,0,1
7321,3,14491819,375 152 Street/To Guildford,,0,2134294,301462,0,1
7321,3,14491820,375 152 Street/To Guildford,,0,2134289,301462,0,1
7321,3,14491821,375 152 Street/To Guildford,,0,2134294,301462,0,1
7321,3,14491822,375 152 Street/To Guildford,,0,2134298,301462,0,1
7321,3,14491823,375 152 Street/To Guildford,,0,2134289,301462,0,1
7321,3,14491824,375 152 Street/To Guildford,,0,2134297,301462,0,1
7321,3,14491825,375 152 Street/To Guildford,,0,2134294,301462,0,1
7321,3,14491826,375 152 Street/To Guildford,,0,2137094,301462,0,1
7321,3,14491827,375 152 Street/To Guildford,,0,2134297,301462,0,1
7321,3,14491828,375 152 Street/To Guildford,,0,2134295,301462,0,1
7321,3,14491829,375 152 Street/To Guildford,,0,2134292,301462,0,1
7321,3,14491830,375 152 Street/To Guildford,,0,2134291,301462,0,1
7321,3,14491831,375 152 Street/To Guildford,,0,2134293,301462,0,1
7321,3,14491832,375 152 Street/To Guildford,,0,2134298,301462,0,1
7321,3,14491833,375 152 Street/To Guildford,,0,2134297,301462,0,1
7321,3,14491834,375 152 Street/To Guildford,,0,2134294,301462,0,1
7321,3,14491835,375 152 Street/To Guildford,,0,2134293,301462,0,1
7321,3,14491836,375 152 Street/To Guildford,,0,2134289,301462,0,1
7321,3,14491837,375 152 Street/To Guildford,,0,2134289,301462,0,1
7321,3,14491838,375 152 Street/To Guildford,,0,2134293,301462,0,1
7321,3,14491839,375 152 Street/To Guildford,,0,2134297,301462,0,1
7321,3,14491840,375 152 Street/To Guildford,,0,2134298,301462,0,1
7321,3,14491841,375 152 Street/To Guildford,,0,2134296,301462,0,1
7321,3,14491842,375 152 Street/To Guildford,,0,2134291,301462,0,1
7321,3,14491843,375 152 Street/To Guildford,,0,2134293,301462,0,1
7321,3,14491844,375 152 Street/To Guildford,,0,2134297,301462,0,1
7321,3,14491845,375 152 Street/To Guildford,,0,2137094,301462,0,1
7321,3,14491846,375 152 Street/To Guildford,,0,2134289,301462,0,1
7321,3,14491847,375 152 Street/To Guildford,,0,2134294,301462,0,1
7321,3,14491848,375 152 Street/To Guildford,,0,2134291,301462,0,1
7321,3,14491849,375 152 Street/To Guildford,,0,2134295,301462,0,1
7321,3,14491850,375 152 Street/To White Rock South,,1,2134297,301463,0,1
7321,3,14491851,375 152 Street/To White Rock South,,1,2134295,301463,0,1
7321,3,14491852,375 152 Street/To White Rock South,,1,2134292,301463,0,1
7321,3,14491853,375 152 Street/To White Rock South,,1,2134291,301463,0,1
7321,3,14491854,375 152 Street/To White Rock South,,1,2134293,301463,0,1
7321,3,14491855,375 152 Street/To White Rock South,,1,2134291,301463,0,1
7321,3,14491856,375 152 Street/To White Rock South,,1,2134294,301463,0,1
7321,3,14491857,375 152 Street/To White Rock South,,1,2134289,301463,0,1
7321,3,14491858,375 152 Street/To White Rock South,,1,2137094,301463,0,1
7321,3,14491859,375 152 Street/To White Rock South,,1,2134289,301463,0,1
7321,3,14491860,375 152 Street/To White Rock South,,1,2134293,301463,0,1
7321,3,14491861,375 152 Street/To White Rock South,,1,2134297,301463,0,1
7321,3,14491862,375 152 Street/To White Rock South,,1,2137094,301463,0,1
7321,3,14491863,375 152 Street/To White Rock South,,1,2134297,301463,0,1
7321,3,14491864,375 152 Street/To White Rock South,,1,2134298,301463,0,1
7321,3,14491865,375 152 Street/To White Rock South,,1,2134296,301463,0,1
7321,3,14491866,375 152 Street/To White Rock South,,1,2134291,301463,0,1
7321,3,14491867,375 152 Street/To White Rock South,,1,2134293,301463,0,1
7321,3,14491868,375 152 Street/To White Rock South,,1,2134298,301463,0,1
7321,3,14491869,375 152 Street/To White Rock South,,1,2134295,301463,0,1
7321,3,14491870,375 152 Street/To White Rock South,,1,2134294,301463,0,1
7321,3,14491871,375 152 Street/To White Rock South,,1,2134298,301463,0,1
7321,3,14491872,375 152 Street/To White Rock South,,1,2134289,301463,0,1
7321,3,14491873,375 152 Street/To White Rock South,,1,2134297,301463,0,1
7321,3,14491874,375 152 Street/To White Rock South,,1,2134294,301463,0,1
7321,3,14491875,375 152 Street/To White Rock South,,1,2134298,301463,0,1
7321,3,14491876,375 152 Street/To White Rock South,,1,2134289,301463,0,1
7321,3,14491877,375 152 Street/To White Rock South,,1,2134297,301463,0,1
7321,3,14491878,375 152 Street/To White Rock South,,1,2137094,301463,0,1
7321,3,14491879,375 152 Street/To White Rock South,,1,2134289,301463,0,1
7321,3,14491880,375 152 Street/To White Rock South,,1,2134294,301463,0,1
7321,3,14491881,375 152 Street/To White Rock South,,1,2134291,301463,0,1
7321,3,14491882,375 152 Street/To White Rock South,,1,2134295,301463,0,1
11693,1,14491883,388 Carvolth Exchange,,0,2137078,301464,0,1
11693,1,14491884,388 Carvolth Exchange,,0,2134510,301464,0,1
11693,1,14491885,388 Carvolth Exchange,,0,2132834,301464,0,1
11693,1,14491886,388 Carvolth Exchange,,0,2134504,301464,0,1
11693,1,14491887,388 Carvolth Exchange,,0,2134512,301464,0,1
11693,1,14491888,388 Carvolth Exchange,,0,2132839,301464,0,1
11693,1,14491889,388 Carvolth Exchange,,0,2134657,301464,0,1
11693,1,14491890,388 Carvolth Exchange,,0,2134510,301464,0,1
11693,1,14491891,388 Carvolth Exchange,,0,2132840,301464,0,1
11693,1,14491892,388 Carvolth Exchange,,0,2132830,301464,0,1
11693,1,14491893,388 Carvolth Exchange,,0,2132823,301464,0,1
11693,1,14491894,388 Carvolth Exchange,,0,2134509,301464,0,1
11693,1,14491895,388 Carvolth Exchange,,0,2134508,301464,0,1
11693,1,14491896,388 Carvolth Exchange,,0,2137078,301464,0,1
11693,1,14491897,388 Carvolth Exchange,,0,2134506,301464,0,1
11693,1,14491898,388 Carvolth Exchange,,0,2134505,301464,0,1
11693,1,14491899,388 Carvolth Exchange,,0,2132834,301464,0,1
